"","coef","Pr(>|z|)","lower .95","upper .95"
"alpha_bandpower_kurtosis_F_NREM_1:2",0.00549356024658834,0.852538247986686,0.948919195535823,1.06547291415493
"alpha_bandpower_kurtosis_C_NREM_1:2",0.00320944471483133,0.896774830431242,0.955733223448779,1.05305487970603
"alpha_bandpower_kurtosis_O_NREM_1:2",-0.00797742571339639,0.751082353354354,0.944341309349352,1.04217801684517
"sigma_bandpower_kurtosis_F_NREM_1:2",-0.0565801611059751,0.0831447973636715,0.88640563844417,1.00744787823305
"sigma_bandpower_kurtosis_C_NREM_1:2",-0.021009844430061,0.422353867327481,0.930221427301751,1.03077705325134
"delta_alpha_mean_F_NREM_1:2",-0.0532418784014336,0.0934167647831318,0.89097089277568,1.00900002210857
"delta_alpha_mean_C_NREM_1:2",-0.054496461244089,0.0525007353427893,0.896208686581004,1.00058923503837
"delta_alpha_mean_O_NREM_1:2",-0.0247201856015496,0.362820763788289,0.924999122409766,1.0289327695604
"theta_alpha_mean_F_NREM_1:2",-0.013000614858701,0.672195004430902,0.929397083098667,1.04835049428408
"alpha_bandpower_mean_O_R_1:2",0.0139943724940576,0.689204684388427,0.946875175185714,1.08608202731602
"delta_bandpower_kurtosis_F_R_1:2",-0.0690463738042422,0.0197091544317024,0.880661961295093,0.989049080638167
"delta_bandpower_kurtosis_C_R_1:2",-0.0405668028685229,0.122858790729454,0.912014121480097,1.01102654837272
"delta_bandpower_kurtosis_O_R_1:2",-0.0483324281656417,0.0824204667729593,0.902239923997046,1.00622926852473
"theta_bandpower_kurtosis_F_R_1:2",0.0366374788864896,0.150779751977823,0.986747647507132,1.09047775363151
"theta_bandpower_kurtosis_O_R_1:2",-0.0173336263388542,0.559276301592435,0.927265499317388,1.04169385472393
"alpha_bandpower_kurtosis_F_R_1:2",-0.00892388785854797,0.702030183965764,0.946825038459553,1.03747842800539
"alpha_bandpower_kurtosis_O_R_1:2",-0.0190525909619541,0.482757783360222,0.930292304961263,1.0347411035042
"delta_alpha_mean_F_R_1:2",-0.0175872698556599,0.490892951582303,0.934610941145187,1.03298265831481
"delta_alpha_mean_C_R_1:2",0.024483802962026,0.237137945339828,0.984020266965378,1.06724054943698
"delta_alpha_mean_O_R_1:2",0.0121263994860078,0.550374427038512,0.972707792603381,1.05329606481355
"theta_alpha_mean_O_R_1:2",-0.00712242677813365,0.828007510300139,0.931111232808982,1.05879522187232
"kurtosis_R_C_1:2",-0.0148701595809939,0.590363323094278,0.93331564557651,1.04005282348151
"kurtosis_R_F_1:2",-0.0109471825736194,0.746689906895574,0.925544341611313,1.05704668354335
"kurtosis_NREM_O_1:2",0.036986871762039,0.194923361596909,0.981235775426284,1.09736982658183
"kurtosis_R_O_1:2",-0.0102277748864187,0.732734358258633,0.933392511502599,1.04966799459241
"Age_1:2",0.194255431276345,4.76548609038845e-11,1.15349378604297,1.27971705650653
"Sex_1:2",0.00206170799141066,0.958480155866812,0.925026814186102,1.08554066913903
"BMI_1:2",0.136533406803462,9.64607021911786e-17,1.10996395514532,1.18381144548061
"MedBenzo_1:2",0.0563308781782591,0.386805251535184,0.931234717638414,1.20190244994651
"MedAntiDep_1:2",-0.00605854049011718,0.926773526861221,0.87348628187293,1.13104928575504
"MedSedative_1:2",0.0654867650678556,0.421073347729201,0.910243219828855,1.25234396926704
"MedAntiEplipetic_1:2",0.142075791797396,0.0458120597596124,1.00264684546365,1.3251269085082
"MedStimulant_1:2",0.0158817838721425,0.917927608522581,0.751113536797971,1.37432407105802
"DENS_F_1:3",0.0691937542313643,0.134957396205054,0.978699995737558,1.17341421448787
"DUR_F_1:3",-0.0183326250218987,0.407473068141744,0.94015583966484,1.02536062557078
"FFT_F_1:3",0.0729449209307188,0.0149836322240156,1.01427783573194,1.14078083906734
"COUPL_ANGLE_F_1:3",-0.0487278564984931,0.0541574692894379,0.906353430897596,1.00087061444799
"COUPL_OVERLAP_F_1:3",-0.134570630538937,0.00748446961758118,0.792003724935826,0.964686522950289
"SO_DUR_F_1:3",0.0694831776995931,8.84688370364001e-07,1.04266417579793,1.10206667257267
"SO_RATE_F_1:3",-0.0147231432494437,0.551117681516879,0.938817994937238,1.03426120544648
"SO_SLOPE_NEG1_F_1:3",0.0499741663240288,0.456815466901054,0.921587137516241,1.19914197291681
"SO_SLOPE_POS1_F_1:3",0.0224458764112167,0.213136538823986,0.987192400251302,1.05948408456867
"DUR_C_1:3",-0.0303176810775691,0.188195791791977,0.927304704562713,1.01494833085342
"FFT_C_1:3",-0.00702191325352558,0.78660499343365,0.943783051770727,1.04478918767281
"COUPL_OVERLAP_C_1:3",-0.116567785691567,0.000738213178409085,0.831717345584108,0.95230211519979
"SO_DUR_C_1:3",0.066151351900276,1.57184124065218e-07,1.04229681850461,1.09513314164663
"DENS_O_1:3",-0.0172121915311378,0.661159782763251,0.910120328199996,1.06157544794239
"DUR_O_1:3",-0.017197007125943,0.450230988211367,0.940034878503361,1.02782434865227
"FFT_O_1:3",0.00298896981517707,0.900782580652222,0.956953757212439,1.05124812519628
"COUPL_ANGLE_O_1:3",-0.0122565255782606,0.599702158446201,0.9436232426101,1.03408321208164
"COUPL_OVERLAP_O_1:3",-0.0540359157643983,0.193124632225182,0.873351759973522,1.02772234730577
"SO_DUR_O_1:3",0.169463940476604,1.60643878587142e-10,1.12471001719642,1.24782575525811
"SO_P2P_O_1:3",-0.0417708190473281,0.369615903904275,0.87544644291101,1.05072422465712
"SO_RATE_O_1:3",0.0297362753639655,0.246811269387634,0.979622477189801,1.0833526731167
"SO_SLOPE_POS1_O_1:3",0.0214205103639813,0.106436410554593,0.99542572980582,1.04856837863675
"alpha_bandpower_mean_F_NREM_1:3",-0.14090089930836,1.52421173270353e-05,0.814850417775034,0.925842560769677
"alpha_bandpower_mean_C_NREM_1:3",-0.126775428400076,9.93739023967978e-06,0.83275962822449,0.931889888383328
"alpha_bandpower_mean_O_NREM_1:3",-0.140711561094025,4.20930227184218e-05,0.81216784225235,0.92925242117884
"delta_bandpower_kurtosis_O_NREM_1:3",-0.0788907523335982,0.0100258958668969,0.870280199599526,0.98133493665227
"theta_bandpower_kurtosis_F_NREM_1:3",0.0027188289474637,0.934922561374912,0.939372955475278,1.0703442790529
"theta_bandpower_kurtosis_C_NREM_1:3",-0.0389247769072759,0.175344393408566,0.909174099267393,1.01752084130752
"theta_bandpower_kurtosis_O_NREM_1:3",0.0160321110946146,0.598019840952236,0.957370739470646,1.07856212373904
"alpha_bandpower_kurtosis_F_NREM_1:3",-0.0190480596931206,0.608865077664617,0.912097253832972,1.05539229058742
"alpha_bandpower_kurtosis_C_NREM_1:3",-0.0187480698849306,0.540759950674065,0.924203709271571,1.04219245845624
"alpha_bandpower_kurtosis_O_NREM_1:3",0.0248931093697282,0.374366228685978,0.970416360994251,1.08308806465311
"sigma_bandpower_kurtosis_F_NREM_1:3",0.0359466032680494,0.294987710556447,0.969156509538881,1.10873793184994
"sigma_bandpower_kurtosis_C_NREM_1:3",-0.0381270981116736,0.21632839097837,0.906132890866851,1.02256595325045
"delta_alpha_mean_F_NREM_1:3",-0.11994196258384,0.00220927907899588,0.821394137077776,0.957785231900918
"delta_alpha_mean_C_NREM_1:3",-0.124256182083854,0.000442587012479856,0.824007977897721,0.94654449730752
"delta_alpha_mean_O_NREM_1:3",-0.0887379106635802,0.00493349442698816,0.860189421069651,0.973484706213758
"theta_alpha_mean_F_NREM_1:3",0.052173243088901,0.0588781524015679,0.998044848775895,1.11215942260554
"alpha_bandpower_mean_O_R_1:3",0.0387462507165604,0.217228878306125,0.977459958029442,1.10549196495909
"delta_bandpower_kurtosis_F_R_1:3",0.0548819746812511,0.0658521852100361,0.996410110943081,1.12003540625399
"delta_bandpower_kurtosis_C_R_1:3",0.0266228196242077,0.309750457500131,0.975555650072726,1.08111586064854
"delta_bandpower_kurtosis_O_R_1:3",0.00702714724117758,0.778738778679573,0.958876124562539,1.0576481094957
"theta_bandpower_kurtosis_F_R_1:3",-0.0337764412332171,0.245127239197775,0.91326001880707,1.02345254578933
"theta_bandpower_kurtosis_O_R_1:3",0.00693756862172803,0.834620839477993,0.943470118989696,1.07472597521184
"alpha_bandpower_kurtosis_F_R_1:3",-0.0498827465654048,0.134309460473011,0.891207281139189,1.01553213563418
"alpha_bandpower_kurtosis_O_R_1:3",-0.0652189193928347,0.0349033398821502,0.881777696443968,0.995388128297429
"delta_alpha_mean_F_R_1:3",0.035520055253715,0.048694804272571,1.00020345969467,1.07340589378431
"delta_alpha_mean_C_R_1:3",0.0575211055158288,0.000619072678882975,1.02489116118564,1.09467310919993
"delta_alpha_mean_O_R_1:3",0.0305347813771008,0.0101608470098227,1.00727711349061,1.05529336534931
"theta_alpha_mean_O_R_1:3",0.0603985887875987,0.00390655484111739,1.01956357196515,1.10674415619178
"kurtosis_R_C_1:3",-0.0926667845943032,0.00758397597855945,0.851556613421241,0.975656916062502
"kurtosis_R_F_1:3",-0.0924369541295976,0.0229730417701748,0.841884360412859,0.987319785151534
"kurtosis_NREM_O_1:3",0.0747312295281888,0.0209653417489363,1.01134977304531,1.148178313802
"kurtosis_R_O_1:3",-0.04805415666228,0.187946929639744,0.887287639630345,1.02375552421543
"Age_1:3",0.372806899266095,6.60577934292831e-25,1.36590554538113,1.54788589075583
"Sex_1:3",0.0389683623044348,0.399880105847641,0.954604292094607,1.13320867202098
"BMI_1:3",0.0498303730035202,0.0284110568623768,1.00527984681355,1.09899353053019
"MedBenzo_1:3",0.0676215792528768,0.334874568287923,0.932566313688901,1.22759647784811
"MedAntiDep_1:3",-0.126671580050161,0.0977723912325187,0.758345090530998,1.02354651521086
"MedSedative_1:3",0.275727396024313,0.000238736277673555,1.13727773068262,1.52625548604521
"MedAntiEplipetic_1:3",0.0245795774215225,0.791832116495249,0.853893632047268,1.23011517158012
"MedStimulant_1:3",0.26125188530764,0.0488944098140013,1.00126723119002,1.68411018076075
