"","coef","Pr(>|z|)","lower .95","upper .95"
"theta_alpha_mean_O_R_1:2",0.0655398461578792,0.00149783560530898,1.02539986901109,1.11181858517677
"kurtosis_NREM_C_1:2",-0.0408274434262491,0.369089645261059,0.878166488200243,1.04944787692815
"kurtosis_R_C_1:2",-0.00452423430362537,0.879352293625904,0.938997419308369,1.05537281063028
"kurtosis_NREM_F_1:2",-0.0349423763374359,0.47987735504469,0.876446926493266,1.06395636039584
"kurtosis_R_F_1:2",-0.0164083747001456,0.61136821735224,0.923393331894969,1.04799963832394
"kurtosis_NREM_O_1:2",0.0505900999293681,0.0721996737894804,0.995448841038795,1.11153478210484
"kurtosis_R_O_1:2",-0.0186760902981019,0.525051296421868,0.926567423791588,1.03968344054989
"Age_1:2",0.435037934162284,2.64521738300806e-52,1.47105606300234,1.62753098035714
"Sex_1:2",0.0474508525597324,0.162454446194225,0.981128185621697,1.12070939548734
"BMI_1:2",-0.0369869105045653,0.0639024637574799,0.92671255449211,1.00214030914504
"MedBenzo_1:2",0.0910271118111684,0.068781350858396,0.993016312885425,1.20811634965444
"MedAntiDep_1:2",0.175199565502345,0.00112415854686672,1.07227709838731,1.32394327700598
"MedSedative_1:2",-0.166327667395031,0.0370774064929415,0.724200149472923,0.990081654920843
"MedAntiEplipetic_1:2",0.106020557156764,0.0821936936018872,0.986557719823434,1.25304245727889
"MedStimulant_1:2",0.00542700209777658,0.966899594728498,0.778102086485686,1.29920371652228
"DENS_F_1:3",-0.00130438465929603,0.977602861831018,0.911769676873883,1.09391072752346
"DUR_F_1:3",-0.0223653702065177,0.332842687284182,0.934605368860175,1.0231643855682
"FFT_F_1:3",0.068445751859633,0.0185467453694669,1.01153569965379,1.13362655324353
"COUPL_ANGLE_F_1:3",-0.0701660345148251,0.00413098990013799,0.888591959481034,0.978030002530537
"COUPL_OVERLAP_F_1:3",-0.102677475639766,0.0379466617145976,0.819023504224213,0.994303830618705
"SO_DUR_F_1:3",0.0612326507154299,8.66142143499677e-05,1.0311331964052,1.0961531490197
"SO_P2P_F_1:3",-0.0131472489132957,0.692349547743196,0.924712128415217,1.05335288935727
"SO_RATE_F_1:3",0.0150655890404052,0.544446614569928,0.966907684689491,1.0658615420963
"SO_SLOPE_POS1_F_1:3",0.00967852514765258,0.532164700136875,0.979525404978993,1.0408567327774
"AMP_C_1:3",-0.183278236441881,0.208459266852417,0.625710108947888,1.10772861609566
"DENS_C_1:3",0.00767342439241331,0.858825338544637,0.926000203925694,1.09661446305503
"DUR_C_1:3",0.00176027854147807,0.948138175168727,0.950011492192815,1.05633118101192
"FFT_C_1:3",-0.0136783178200549,0.589428660910928,0.938609711627919,1.03665469902327
"COUPL_ANGLE_C_1:3",-0.0918578166827607,0.000147299185790748,0.869974459825788,0.956548095007441
"COUPL_OVERLAP_C_1:3",-0.119738954178528,0.0106746850803962,0.809241750357036,0.972563093512822
"SO_DUR_C_1:3",0.0942960785357195,0.00012663015304129,1.04715587080801,1.15316964326224
"SO_P2P_C_1:3",0.0174976256834905,0.879822038664817,0.811129907903885,1.27675577110648
"SO_RATE_C_1:3",0.0263448565366066,0.339824152832958,0.972630741147261,1.08376434709006
"SO_SLOPE_NEG1_C_1:3",0.0212001351432316,0.913806043874016,0.695804763783796,1.49943210550108
"SO_SLOPE_POS1_C_1:3",-0.075607657379388,0.248337246182091,0.81548180571211,1.0541775115862
"AMP_O_1:3",-0.192076460566985,0.24368084246397,0.597507193618966,1.139780881345
"DENS_O_1:3",-0.0300936821274627,0.479673250884526,0.892668081153535,1.05480202214334
"DUR_O_1:3",0.00162238963977875,0.95260335471157,0.949446667285168,1.0566681456084
"FFT_O_1:3",-0.0281785531262738,0.228442493153386,0.928638934415776,1.01783535366228
"COUPL_ANGLE_O_1:3",-0.0167447836984285,0.461252207150349,0.940551895972589,1.02818887966212
"COUPL_OVERLAP_O_1:3",-0.0622657851821261,0.131757246792801,0.866549706849885,1.01888025596761
"SO_DUR_O_1:3",0.135209227384015,2.27482250304927e-05,1.0753538532935,1.21868045787547
"SO_P2P_O_1:3",0.0119614840673876,0.907633468643786,0.826875850653535,1.23865199004947
"SO_RATE_O_1:3",0.0443459189368621,0.0944090938031787,0.992409548119258,1.10110172179847
"SO_SLOPE_NEG1_O_1:3",-0.00165246866307461,0.992990388286969,0.690520982845881,1.44340366582345
"SO_SLOPE_POS1_O_1:3",0.0140281110915987,0.371003277318107,0.983432781946728,1.04577915601056
"alpha_bandpower_mean_F_NREM_1:3",-0.117320815678872,0.00185493724772535,0.825969050704496,0.957486500890067
"alpha_bandpower_mean_C_NREM_1:3",-0.172349535432114,8.99453690123823e-06,0.780024608091701,0.908219436064598
"alpha_bandpower_mean_O_NREM_1:3",-0.151115709539699,4.66490275630418e-05,0.799430904806011,0.924616478181534
"delta_bandpower_kurtosis_F_NREM_1:3",-0.0153189021576168,0.663212604379923,0.919188246575796,1.05509048897903
"delta_bandpower_kurtosis_C_NREM_1:3",-0.0436539422650758,0.207341246134099,0.894482611505708,1.02449717478179
"delta_bandpower_kurtosis_O_NREM_1:3",-0.0624686728425559,0.0451652706201146,0.883740562731956,0.998655299726563
"theta_bandpower_kurtosis_F_NREM_1:3",-0.0085816287495546,0.798760766260059,0.928157548882288,1.05906932862916
"theta_bandpower_kurtosis_C_NREM_1:3",-0.0178973029894757,0.606660557188045,0.917566320860471,1.05151902728509
"theta_bandpower_kurtosis_O_NREM_1:3",0.00663010818050192,0.830084686645745,0.94750284156542,1.06949391438809
"alpha_bandpower_kurtosis_F_NREM_1:3",0.00665997171145963,0.850102189396305,0.939498081027326,1.07867069611145
"alpha_bandpower_kurtosis_C_NREM_1:3",-0.00518092238814634,0.881488685295638,0.929327776957638,1.06495434520976
"alpha_bandpower_kurtosis_O_NREM_1:3",0.00641734335993078,0.826796249088304,0.950217265186984,1.06598505618636
"sigma_bandpower_kurtosis_F_NREM_1:3",0.0137092183310163,0.688528738674937,0.948074815401497,1.0840893190854
"sigma_bandpower_kurtosis_C_NREM_1:3",-0.0210544527556206,0.496995903422919,0.921447913009527,1.0404987048302
"sigma_bandpower_kurtosis_O_NREM_1:3",0.00038892824618632,0.990757365787389,0.936678612982976,1.06843280633267
"delta_alpha_mean_F_NREM_1:3",-0.162824138296207,0.000734752739297202,0.773101145604763,0.933977542226095
"delta_alpha_mean_C_NREM_1:3",-0.16466559412228,0.000112760616320623,0.780166959621273,0.922116362440906
"delta_alpha_mean_O_NREM_1:3",-0.128293985439823,0.000276702509990205,0.820824041579118,0.942573426769329
"theta_alpha_mean_F_NREM_1:3",-0.0505645588117408,0.19036266714432,0.881398442499773,1.02543444956868
"theta_alpha_mean_C_NREM_1:3",-0.0364901675851855,0.324213225467028,0.896697166061002,1.03671467451057
"theta_alpha_mean_O_NREM_1:3",-0.0522735340384376,0.185754241863323,0.878358808719134,1.02547204140952
"alpha_bandpower_mean_F_R_1:3",0.0213281255882652,0.531701992161165,0.955508328591202,1.09217164609817
"alpha_bandpower_mean_C_R_1:3",0.061168873800818,0.0783051282531101,0.993097617750932,1.13799058396976
"alpha_bandpower_mean_O_R_1:3",0.050207503983717,0.0861371087993109,0.992891926809616,1.11354482612273
"delta_bandpower_kurtosis_F_R_1:3",0.0391909833357742,0.190126491836416,0.980751999140952,1.10276164750929
"delta_bandpower_kurtosis_C_R_1:3",0.0499172206751267,0.0315699451731704,1.00441791475993,1.10012769224668
"delta_bandpower_kurtosis_O_R_1:3",0.016843248532171,0.478218260676286,0.97072982513688,1.06544610608536
"theta_bandpower_kurtosis_F_R_1:3",-0.0117407434900745,0.686338073012499,0.933584516833032,1.04628133849708
"theta_bandpower_kurtosis_C_R_1:3",-0.0243312542140845,0.392354721809169,0.92303880836455,1.03192035741744
"theta_bandpower_kurtosis_O_R_1:3",0.000877316375269609,0.978628821654343,0.938650398349942,1.06723032854438
"alpha_bandpower_kurtosis_F_R_1:3",-0.0199887785556161,0.506664674152323,0.924051792636179,1.03978046462499
"alpha_bandpower_kurtosis_C_R_1:3",-0.0359565102374839,0.254572557081873,0.906818819836386,1.02623789461548
"alpha_bandpower_kurtosis_O_R_1:3",-0.0508434641999864,0.103228491436051,0.894042647244761,1.01036825437646
"delta_alpha_mean_F_R_1:3",-0.00177532143314623,0.943490206006718,0.950408291234911,1.04845008445521
"delta_alpha_mean_C_R_1:3",-0.0028619634327508,0.912567391073894,0.947480858304723,1.04940634407302
"delta_alpha_mean_O_R_1:3",0.0252417770372865,0.188250399528143,0.987717881443624,1.06485828138214
"theta_alpha_mean_F_R_1:3",0.0411459358686709,0.166648633109907,0.982983298088819,1.104568787743
"theta_alpha_mean_C_R_1:3",0.0345132477604415,0.317525315107285,0.967382307966129,1.10759168217329
"theta_alpha_mean_O_R_1:3",0.0579050978894198,0.0944588383500922,0.990090076171194,1.13402080277925
"kurtosis_NREM_C_1:3",0.0551014261068914,0.313533499468675,0.949275926550761,1.1761643813743
"kurtosis_R_C_1:3",-0.0997314116363404,0.010659874295379,0.838386069289387,0.977080493508144
"kurtosis_NREM_F_1:3",-0.0632300518599472,0.312155530685197,0.83040185190731,1.06118417702405
"kurtosis_R_F_1:3",-0.0592307849745963,0.138878539241712,0.871385187472635,1.01939528539786
"kurtosis_NREM_O_1:3",0.0893698344190241,0.00519338068211036,1.02705494432284,1.16421173943252
"kurtosis_R_O_1:3",-0.0683717543671928,0.0628129655670717,0.869012111924982,1.00366139389231
"Age_1:3",0.309941237436304,1.27696842814187e-18,1.28842491442643,1.45036890785852
"Sex_1:3",0.0376671302573854,0.428791014530984,0.954436633790864,1.13095040755389
"BMI_1:3",0.0505369806838255,0.0209913952423373,1.00765246921732,1.09795638905355
"MedBenzo_1:3",0.16201431504449,0.00921903660193855,1.0408753123457,1.32838859429338
"MedAntiDep_1:3",-0.0945787100312518,0.223585670079173,0.781226237936606,1.05943216773328
"MedSedative_1:3",0.136020526606757,0.097176114440742,0.975597796318656,1.34547340439348
"MedAntiEplipetic_1:3",0.0620149360556244,0.436668334277209,0.910056102135273,1.24393395588706
"MedStimulant_1:3",0.0917007576339952,0.525311021356573,0.825918905515875,1.4544970967297
