"","coef","Pr(>|z|)","lower .95","upper .95"
"alpha_bandpower_kurtosis_O_R",-0.0647973489371828,0.0160530871495565,0.889100643293589,0.988022451252667
"delta_alpha_mean_F_R",0.0165560292326075,0.342879184649742,0.982499581105213,1.05207817254754
"delta_alpha_mean_C_R",0.0321929087435166,0.0891426778117497,0.995087801107565,1.07176853542125
"delta_alpha_mean_O_R",0.0270158956481808,0.0352086346657336,1.00187452504689,1.05354326467465
"theta_alpha_mean_F_R",0.0211956852317446,0.266413137407759,0.983945843006135,1.06032534630131
"theta_alpha_mean_C_R",0.025694022392239,0.293560907353085,0.977994086584077,1.0764189020912
"theta_alpha_mean_O_R",0.0623726948227577,0.0206311041833399,1.00960393371435,1.12208356230899
"kurtosis_NREM_C",0.0258176373003848,0.588725214613787,0.934474903151721,1.12682707275244
"kurtosis_R_C",-0.114166304823519,0.00120959380418111,0.832517548863215,0.955967242186696
"kurtosis_NREM_F",-0.0815616765155521,0.132252465844792,0.828813661795852,1.02494255872794
"kurtosis_R_F",-0.0882244616695955,0.0111913227509062,0.855224417613476,0.980142259013636
"kurtosis_NREM_O",0.0246903504790885,0.273403636464668,0.980695732216824,1.07130092671509
"kurtosis_R_O",-0.0444432680940302,0.147215605121122,0.900738280568438,1.0157771697593
"Age",0.352616406204197,5.00952556649324e-29,1.35108074361052,1.50488838402779
"Sex",0.0699961902943536,0.104822044439469,0.997179637077894,1.15529268232552
"BMI",0.060108040441186,0.00188804979600187,1.02244234482536,1.10298689615638
"MedBenzo",0.117154380212554,0.038129093555403,1.00643357264855,1.25595444171406
"MedAntiDep",-0.0661712560945125,0.2925510519983,0.827463416390339,1.05870648980026
"MedSedative",0.165649083088324,0.0148878044392712,1.032849233184,1.34847852334567
"MedAntiEplipetic",0.00500497202189687,0.945248903936571,0.871240723284829,1.15933539849811
"MedStimulant",0.215369102715409,0.0681098391646199,0.984109091418253,1.5632339623536
