"","coef","Pr(>|z|)","lower .95","upper .95"
"SO_SLOPE_POS1_C_1:3",-0.0657346064823781,0.329761790977227,0.82042673342008,1.06871976895812
"DENS_O_1:3",0.0218141469488449,0.782778682024724,0.875234206524707,1.19350225684091
"DUR_O_1:3",-0.0309607653515537,0.550306580348407,0.875855246283606,1.07318720259138
"FFT_O_1:3",-0.00629461726415677,0.890880184154103,0.908262117954135,1.0872298413269
"COUPL_ANGLE_O_1:3",-0.00930929894390557,0.833833697237193,0.908207329313848,1.08075945416509
"COUPL_OVERLAP_O_1:3",-0.145997319006207,0.0574157802720113,0.743347356294511,1.00460778372883
"SO_DUR_O_1:3",0.210259782664431,0.000260606899706683,1.10230654948941,1.38142381558112
"SO_RATE_O_1:3",0.114267403924251,0.0127646320153654,1.02463183062026,1.22654521539354
"SO_SLOPE_NEG1_O_1:3",0.361054690110699,0.16265724882258,0.86433756318511,2.38190662180428
"SO_SLOPE_POS1_O_1:3",0.00415455973484585,0.887800690291478,0.94784923534022,1.06382291446612
"alpha_bandpower_mean_O_NREM_1:3",-0.20760494129425,0.00336446943941535,0.707251828070731,0.933474718788228
"delta_bandpower_kurtosis_O_NREM_1:3",-0.101334595428613,0.0969763149715764,0.801714567114169,1.01850253431175
"theta_bandpower_kurtosis_F_NREM_1:3",-0.101348033420046,0.0575552771895217,0.813877179420501,1.00325502889526
"theta_bandpower_kurtosis_C_NREM_1:3",-0.0813137364878651,0.113872899926054,0.833503935901316,1.01968053951865
"theta_bandpower_kurtosis_O_NREM_1:3",-0.0173656072695973,0.771778557243212,0.873968388154617,1.1051486586114
"alpha_bandpower_kurtosis_F_NREM_1:3",-0.0497357393698313,0.404256449347453,0.84652762717034,1.06944621910714
"alpha_bandpower_kurtosis_C_NREM_1:3",-0.0374002725344856,0.539137442178098,0.854906085900614,1.08541577034065
"alpha_bandpower_kurtosis_O_NREM_1:3",-0.00310073778293425,0.956099036013302,0.89270563529436,1.11326474775515
"sigma_bandpower_kurtosis_O_NREM_1:3",0.0731165910832931,0.230001691388716,0.954784411505482,1.21228001115259
"delta_alpha_mean_F_NREM_1:3",-0.397706174314027,1.38897806423397e-07,0.579430460855924,0.77903233416369
"delta_alpha_mean_C_NREM_1:3",-0.272684707583123,0.000217144256668833,0.658887788766585,0.879706120576353
"delta_alpha_mean_O_NREM_1:3",-0.359755323059135,6.06475885945816e-06,0.597135917959238,0.815543821279936
"theta_alpha_mean_O_NREM_1:3",-0.0295547339203411,0.677627685532369,0.84459329021281,1.11604436082283
"alpha_bandpower_mean_O_R_1:3",0.0388328428299878,0.520463010153666,0.923482424459055,1.17031061517465
"delta_bandpower_kurtosis_O_R_1:3",0.00973843411201103,0.848534934515142,0.913748748427524,1.11591701943882
"theta_bandpower_kurtosis_O_R_1:3",0.0361578494134547,0.5163574015894,0.929560936002873,1.15645421770472
"alpha_bandpower_kurtosis_F_R_1:3",-0.0206784991229103,0.684790863081409,0.886459309585266,1.08238079674269
"alpha_bandpower_kurtosis_C_R_1:3",0.00101643488967652,0.982421416669889,0.914479455759329,1.09574351960478
"alpha_bandpower_kurtosis_O_R_1:3",-0.0611527718012529,0.303305502037481,0.837285512774923,1.05684135804745
"delta_alpha_mean_O_R_1:3",0.0265139928320853,0.64795508337545,0.916405247681788,1.1506472241551
"theta_alpha_mean_O_R_1:3",0.0146386443097181,0.830928667736376,0.887151309980238,1.1606927366224
"kurtosis_NREM_C_1:3",-0.124341557196501,0.0772160533501078,0.769313998948018,1.01366548804468
"kurtosis_NREM_O_1:3",0.130242252893518,0.0354394217061085,1.00891536354089,1.28609262574147
"kurtosis_R_O_1:3",-0.135534007707207,0.0792533451602462,0.750591410938918,1.0159517113819
"Age_1:3",0.187539612270246,0.00533081211876784,1.09768919457413,1.33974597882587
"Sex_1:3",-0.054768187172133,0.526776766202589,0.803560009086276,1.11714352767747
"BMI_1:3",0.0967294831403114,0.0209627253337909,1.0147169241963,1.19584049960657
"MedBenzo_1:3",-0.0868342923684003,0.544198590046048,0.69249185220296,1.21384161900887
"MedAntiDep_1:3",0.101206675866958,0.425579659898162,0.862648803846776,1.41929599498125
"MedSedative_1:3",0.211735911845963,0.140570434467935,0.932514693184147,1.63778086513824
"MedAntiEplipetic_1:3",0.0792929808154193,0.599926059948565,0.804924306538771,1.45585447568354
"MedStimulant_1:3",-0.182874915605376,0.60016176264917,0.420345124259119,1.65025422119874
