Name,Mean,Std
AMP_F,128.66217263553887,704.8267212366527
DENS_F,3.8434504044820215,2.006495183320492
DUR_F,1.6956785911801306,0.36037019278361926
FFT_F,26.381552468829028,0.3803626254977352
COUPL_ANGLE_F,466.18817602633015,163.6013250154771
COUPL_OVERLAP_F,340.4038484666266,216.42787927550864
SO_DUR_F,1.8861007973053463,0.3768411842473037
SO_P2P_F,183.9670853080346,257.55757482633004
SO_RATE_F,43.68255758762679,6.102179545606252
SO_SLOPE_NEG1_F,-609.4772097046992,1218.5744896778
SO_SLOPE_POS1_F,40432.89150638583,99742.00803750091
AMP_C,130.02542385011117,729.5970410116519
DENS_C,4.157246462082177,1.9566222134942066
DUR_C,1.751941637878577,0.4120901598346203
FFT_C,26.866195231723317,0.41587430679261256
COUPL_ANGLE_C,461.71241262742114,156.78922477327953
COUPL_OVERLAP_C,337.36139506915214,200.55838967725163
SO_DUR_C,1.7489950971401984,0.3377951064157689
SO_P2P_C,164.2729895863931,244.6398036271869
SO_RATE_C,43.65578361553041,5.931825487447415
SO_SLOPE_NEG1_C,-577.6837395369467,1200.3892431610127
SO_SLOPE_POS1_C,42600.62988284017,178329.54605769724
AMP_O,126.14161120832493,758.8124191182225
DENS_O,3.972624592604802,2.0751800930868223
DUR_O,1.7760149342481,0.3650128539220882
FFT_O,27.05116676465727,0.49592720413713925
COUPL_ANGLE_O,396.47185342729097,151.61091648986124
COUPL_OVERLAP_O,283.8774503908599,183.67671711762372
SO_DUR_O,1.814065074955814,0.37816948974262476
SO_P2P_O,139.7776686302214,252.47737892031486
SO_RATE_O,40.853190826634425,4.349866951583412
SO_SLOPE_NEG1_O,-458.2095899495982,1209.6949076517528
SO_SLOPE_POS1_O,33899.644236311775,90520.11654594794
alpha_bandpower_mean_F_NREM,0.06343104624719101,0.03409130481801715
alpha_bandpower_mean_C_NREM,0.07032785496915843,0.03350682367265881
alpha_bandpower_mean_O_NREM,0.06907317315009062,0.031522701197720264
delta_bandpower_kurtosis_F_NREM,17.074852053965692,3.690868846837226
delta_bandpower_kurtosis_C_NREM,15.136602847174283,3.49114209416371
delta_bandpower_kurtosis_O_NREM,14.028314647784494,3.5133980073574413
theta_bandpower_kurtosis_F_NREM,7.368743610452177,2.406502906731628
theta_bandpower_kurtosis_C_NREM,7.03561761654924,2.274059650535177
theta_bandpower_kurtosis_O_NREM,5.114594359541991,1.8804791676699977
alpha_bandpower_kurtosis_F_NREM,7.557690836692757,2.603441525637722
alpha_bandpower_kurtosis_C_NREM,6.643666187489846,2.2104676219698285
alpha_bandpower_kurtosis_O_NREM,6.411208899218807,2.0237226704462628
sigma_bandpower_kurtosis_F_NREM,18.048841698870167,7.199203929231074
sigma_bandpower_kurtosis_C_NREM,13.415089426680607,4.450940549502215
sigma_bandpower_kurtosis_O_NREM,12.938284797001089,4.977323963472204
delta_alpha_mean_F_NREM,0.67841793539402,0.28070558501738485
delta_alpha_mean_C_NREM,0.5953264430464147,0.21990238147831193
delta_alpha_mean_O_NREM,0.48455932656484485,0.16155712627844251
theta_alpha_mean_F_NREM,0.09478795178579402,0.03616424587124078
theta_alpha_mean_C_NREM,0.10842336767727537,0.03743009620974252
theta_alpha_mean_O_NREM,0.12357798918208367,0.04237325661762091
alpha_bandpower_mean_F_R,0.032355828357010646,0.02058049381854145
alpha_bandpower_mean_C_R,0.03990450734572932,0.023298733379271366
alpha_bandpower_mean_O_R,0.052410734221730385,0.030746049792390127
delta_bandpower_kurtosis_F_R,16.807928352575768,5.278587895590482
delta_bandpower_kurtosis_C_R,13.263830048803529,5.0387989448795345
delta_bandpower_kurtosis_O_R,12.650875516814338,5.223743515051782
theta_bandpower_kurtosis_F_R,6.564830436045722,2.4039690907961053
theta_bandpower_kurtosis_C_R,6.477086773720614,2.28503148089806
theta_bandpower_kurtosis_O_R,5.907359477035344,2.6340200790739923
alpha_bandpower_kurtosis_F_R,7.0139104244492,3.255763932444061
alpha_bandpower_kurtosis_C_R,6.728878739289854,2.947699102958344
alpha_bandpower_kurtosis_O_R,6.556676081781421,2.613525899482583
delta_alpha_mean_F_R,0.24815834383069535,0.14716803140135948
delta_alpha_mean_C_R,0.20372819434827075,0.10146193556085537
delta_alpha_mean_O_R,0.19867935385904217,0.14113839611701104
theta_alpha_mean_F_R,0.05961309784345832,0.030831481112702373
theta_alpha_mean_C_R,0.06521485846174783,0.03345853273120073
theta_alpha_mean_O_R,0.06909124424903447,0.03803410508260441
kurtosis_NREM_C,2.3573664572910493,1.0650836886588433
kurtosis_R_C,1.9701160148490768,1.2991891324197269
kurtosis_NREM_F,3.1687512960372617,1.4387074975535683
kurtosis_R_F,2.61837753765609,1.4482188345796656
kurtosis_NREM_O,1.5934982277088467,0.8170465842380619
kurtosis_R_O,1.9477990176914146,1.6117138050257076
Age,50.55173732897306,16.04596547699803
Sex,0.0,1.0
BMI,29.98854907567918,6.984260442263326
MedBenzo,0.0,1.0
MedAntiDep,0.0,1.0
MedSedative,0.0,1.0
MedAntiEplipetic,0.0,1.0
MedStimulant,0.0,1.0
