Name,Mean,Std
AMP_F,127.27989111618534,725.1137230410765
DENS_F,3.802001656009917,1.978436723563584
DUR_F,1.696538145507214,0.36463861039446094
FFT_F,26.384519726643802,0.37995225430654755
COUPL_ANGLE_F,467.71722486658774,163.4143328595848
COUPL_OVERLAP_F,334.8260347129506,212.8950977586151
SO_DUR_F,1.8687244680342585,0.3621261281249301
SO_P2P_F,179.11605015814095,253.30621048406132
SO_RATE_F,43.94741104560067,5.983864710337382
SO_SLOPE_NEG1_F,-598.1687555979719,1245.2627782584589
SO_SLOPE_POS1_F,40392.21440256062,101052.48206655556
AMP_C,122.99781310544374,661.8688297843801
DENS_C,4.135789639001137,1.9448771070753668
DUR_C,1.7487815131494777,0.39435580154418465
FFT_C,26.863525831890296,0.4137883303154682
COUPL_ANGLE_C,464.44433520722663,155.66975342326822
COUPL_OVERLAP_C,332.9981308411215,198.03444145361922
SO_DUR_C,1.7334938203488712,0.3255846194577445
SO_P2P_C,160.34795134462823,243.41284761103975
SO_RATE_C,43.92310340367024,5.866038057217399
SO_SLOPE_NEG1_C,-569.3963877879689,1229.1783452450502
SO_SLOPE_POS1_C,42805.99142955876,186349.73377787336
AMP_O,117.3694815038571,725.8645793096772
DENS_O,3.958589949241973,2.062451297729913
DUR_O,1.772759597922134,0.3622195109718622
FFT_O,27.043795089753324,0.49342985817766244
COUPL_ANGLE_O,398.67032987425796,151.16684549524567
COUPL_OVERLAP_O,279.6570093457944,180.25500840220934
SO_DUR_O,1.8014267516172415,0.36571708547955584
SO_P2P_O,134.8918501615299,241.09617571906585
SO_RATE_O,40.99699805945854,4.287673143154627
SO_SLOPE_NEG1_O,-444.28191851411964,1163.156111771719
SO_SLOPE_POS1_O,33501.4431430991,91060.33922233607
alpha_bandpower_mean_F_NREM,0.06332630563377996,0.03370529459759672
alpha_bandpower_mean_C_NREM,0.07044111665134303,0.03351389620319242
alpha_bandpower_mean_O_NREM,0.06940632224446623,0.03157722033794179
delta_bandpower_kurtosis_F_NREM,17.067008442073462,3.7023160525101853
delta_bandpower_kurtosis_C_NREM,15.13117176362758,3.5003506824690764
delta_bandpower_kurtosis_O_NREM,14.027788437816648,3.5015221654322977
theta_bandpower_kurtosis_F_NREM,7.355376875044897,2.3853727024570013
theta_bandpower_kurtosis_C_NREM,7.037359671622868,2.257108185968522
theta_bandpower_kurtosis_O_NREM,5.100718663425798,1.86433051126221
alpha_bandpower_kurtosis_F_NREM,7.534886618386518,2.5643147732434293
alpha_bandpower_kurtosis_C_NREM,6.640814696379039,2.1925628350339457
alpha_bandpower_kurtosis_O_NREM,6.422536359307083,2.0106167253506486
sigma_bandpower_kurtosis_F_NREM,17.996291922905705,7.151981280990139
sigma_bandpower_kurtosis_C_NREM,13.403988920961595,4.439141149619399
sigma_bandpower_kurtosis_O_NREM,12.940111184533944,4.968345390850923
delta_alpha_mean_F_NREM,0.6843066881720039,0.27390109196314644
delta_alpha_mean_C_NREM,0.6001476424802562,0.21491408891836694
delta_alpha_mean_O_NREM,0.4875916603416844,0.1588826972764119
theta_alpha_mean_F_NREM,0.09588109619234741,0.03627753223413187
theta_alpha_mean_C_NREM,0.10940518386209676,0.037643166870249
theta_alpha_mean_O_NREM,0.12453897564591394,0.04242800050024902
alpha_bandpower_mean_F_R,0.0324715818880819,0.02057660268209227
alpha_bandpower_mean_C_R,0.04012705498781461,0.02354665480116656
alpha_bandpower_mean_O_R,0.0527123422692721,0.030918381230728265
delta_bandpower_kurtosis_F_R,16.802903496086664,5.251285476767832
delta_bandpower_kurtosis_C_R,13.253553891807696,4.996979558785958
delta_bandpower_kurtosis_O_R,12.659527876822688,5.19437779357235
theta_bandpower_kurtosis_F_R,6.5447811769847055,2.354052595345716
theta_bandpower_kurtosis_C_R,6.468515666623163,2.2299151096148155
theta_bandpower_kurtosis_O_R,5.9044812845524,2.6186176443749813
alpha_bandpower_kurtosis_F_R,7.024816359025401,3.248736009728538
alpha_bandpower_kurtosis_C_R,6.749700227254418,2.95506040120516
alpha_bandpower_kurtosis_O_R,6.5809679733435935,2.6105869915746545
delta_alpha_mean_F_R,0.2494189666537758,0.145346258651287
delta_alpha_mean_C_R,0.20567493360839745,0.1027958734755389
delta_alpha_mean_O_R,0.20029076076983332,0.14314881233866517
theta_alpha_mean_F_R,0.06033471440454306,0.030874215827936726
theta_alpha_mean_C_R,0.06584516440389808,0.033366984274289524
theta_alpha_mean_O_R,0.06946493469739479,0.03681505008785181
kurtosis_NREM_C,2.371936461543837,1.0638289407835397
kurtosis_R_C,1.9734016775707712,1.270069201590462
kurtosis_NREM_F,3.191257053881789,1.4378605417724932
kurtosis_R_F,2.623981725176939,1.432388755312524
kurtosis_NREM_O,1.6029607529650802,0.8160700003406254
kurtosis_R_O,1.9514284210049182,1.5822629884764834
Age,50.92603581030415,16.259975713416573
Sex,0.0,1.0
BMI,29.85077759518319,6.915424316268708
MedBenzo,0.0,1.0
MedAntiDep,0.0,1.0
MedSedative,0.0,1.0
MedAntiEplipetic,0.0,1.0
MedStimulant,0.0,1.0
