z,Risk1Year,Risk5Year,Risk10Year
-4.01722248967953,0.007493137523544714,0.02544056972535791,0.0429574709714386
0.11021537423431144,0.0002667572628893715,0.0009548636710535768,0.0017160938377040122
0.29722866450260893,0.0008223651738208653,0.0029247835571725635,0.005214988817227816
0.3856355944837368,0.00040571811950421854,0.0014521751497452206,0.0026099840223971975
0.4491986439269665,0.0005022761596028461,0.001797537436460226,0.0032296528165622752
0.49547574739698,0.0006722879137019181,0.0024028487875153264,0.004310133152325206
0.5478138299218254,0.0009571164016484065,0.003419427433933345,0.006129701363531983
0.5841425176409949,0.003764613676773132,0.012480535801034224,0.02038509038845832
0.6193744240288084,0.0009642663944214136,0.0034462933766016904,0.00618247736225224
0.6491966285659675,0.0007879541113137348,0.0028182665840267487,0.00506081169409136
0.6787280277341105,0.0009060451115902969,0.003238926079068866,0.005809300230094272
0.7095668670434079,0.0008470008969802753,0.003029153333304713,0.005438181000993967
0.7294440395673056,0.0009772247561541448,0.003492116367573049,0.006262039563377359
0.7535467277717962,0.001867671232306011,0.006157929232427991,0.010034702561586405
0.7770169696799434,0.001150777763076862,0.004112694188534203,0.007374133594977075
0.8003978570059991,0.0016847458430232836,0.006013519980222855,0.010769163016148284
0.8225982289018299,0.0012356678088843599,0.004412680022596036,0.007907138001005036
0.8441306596605787,0.0016719243632297646,0.005968266918794318,0.010686745682230669
0.8675564889850087,0.0013411116633016717,0.004792109114855077,0.008594072807494036
0.8872225750200207,0.001447694698013529,0.005166888933979392,0.009252038000597968
0.9035331378758018,0.0016865284796813895,0.006009130386314231,0.010728695926162152
0.9200070955833806,0.002163305395267754,0.0077113246627637634,0.013780769186215047
0.9371269817358623,0.0017848706676098604,0.006363593228359393,0.011383252215609983
0.9518063344862162,0.0019400734446354505,0.006921487592585315,0.012387761090320986
0.9705515367230159,0.00199289259114588,0.0071081849453431606,0.012720859991632054
0.9884841832943725,0.002327044035629611,0.008294046803344059,0.014826033416950705
1.0033525412446715,0.001811863171897409,0.006461797330200678,0.011558425401576772
1.0173020963186905,0.002460566795465991,0.008755147598726367,0.015606823635239596
