z,Risk1Year,Risk5Year,Risk10Year
-5.509027452322261,1.4168537942951734e-10,5.322625874485713e-10,1.2046640769784943e-09
-3.79653758032336,1.924326157561128e-09,7.156785318630557e-09,1.582269628634892e-08
-0.5034703058869787,0.00021465411673187554,0.0008084860065383223,0.0018275817036250452
-0.2524035113923542,0.0006395504819230749,0.0023763431698237123,0.005214273527139277
-0.12188914524668837,0.00022658692041049492,0.0008534984054965789,0.0019308244337033224
-0.04007403116514163,0.00030305521884102364,0.0011400242775190012,0.002577558398327447
0.03390396654851868,0.0004148695736794947,0.001561514025950884,0.003526420986827994
0.09504024970481179,0.0003671902067592495,0.0013820154503651411,0.0031235674070219403
0.14044595971780993,0.0003721927918509246,0.0014003499778537873,0.0031635157330717183
0.19017181539179845,0.000466959069538919,0.0017569188699976853,0.003965671409664032
0.23451906890514657,0.0005216304477140327,0.001961587284008684,0.00442978365931578
0.2736247519064935,0.0006711911676177184,0.002526576181271573,0.0056972894566511756
0.30943028798041533,0.000501195901650855,0.0018855620526373425,0.004259713496470687
0.3442917743930685,0.0007468524771717242,0.0028031389154721583,0.006302025039594477
0.3739948833569292,0.000650130669641467,0.0024436406531984614,0.005515518666510639
0.3994688672599059,0.0005864707756900508,0.0022054653500141446,0.004979210963903982
0.42703639743675015,0.0007577822949326652,0.0028486363813779838,0.006424195701268146
0.45695289242787407,0.0007932750911386049,0.0029778576657126785,0.006715431530326205
0.4815961738916962,0.0009520791213360809,0.0035721307809921314,0.00801156481218977
0.5058214999785668,0.0007962847321335609,0.0029925222328556515,0.006748501957283464
0.5310541228532611,0.0009315800177812566,0.00350064579240357,0.007885824964187674
0.5569824001451652,0.0009194730524948893,0.0034556059870772234,0.0077853931345475864
0.5845547350332598,0.0010022882397062742,0.0037665193082555004,0.008484141105475306
0.6079476551232198,0.000980190695446764,0.0036803815487796154,0.008291767433021928
0.629557536781228,0.001250029572305677,0.004690947608881011,0.010534245347309592
0.650526484792064,0.0010809304546677556,0.004060183744972163,0.00913512424595203
0.6706644113552086,0.001297953494885984,0.004869561315011351,0.010953044484375238
0.6910219343469753,0.0012078544457362129,0.004536202655713817,0.010197527234165159
0.7094298744743873,0.0014020432141999906,0.005254735967476101,0.011788986430916254
0.7285267312952066,0.0009847199240916162,0.0037010146212235738,0.008342436808262936
0.748249865415725,0.0010761804409634278,0.004043528333099688,0.009103776142003396
0.7704576159403752,0.0015144384106420535,0.005678634570777451,0.012740271964117715
0.7910837856094861,0.0015921069777229853,0.005960075741511552,0.013338419723305676
0.8119367927796757,0.0015640486886344376,0.005869328497588779,0.013184234745573677
0.8288164737477599,0.0015908584460866146,0.0059611292430439946,0.013372396321770922
0.8452220695401005,0.0016915206059684468,0.006339169393436328,0.014215958787489519
0.8608230319018909,0.001973944179891035,0.007394658919166088,0.01656352082690475
0.8794307985762275,0.002033157078648134,0.00759223623812194,0.016915849636127325
0.8926827746397641,0.0016889555035097814,0.006336319460252691,0.014224047486554784
0.9103912021831361,0.0019607399906420545,0.00734893411498024,0.016466986103496693
0.9266985165925851,0.0014272913110404681,0.005355483639355108,0.012033772031430074
0.9415565784547318,0.0018619530124361341,0.006983051258797093,0.015660280804653454
0.9577582669946798,0.002032168851428612,0.007606918596624267,0.017028111971661455
0.9766004276200309,0.0022136984460236334,0.008291192734142567,0.01853787154451579
0.9950998818184759,0.004087601652298833,0.015040695166955253,0.03255622116360353
1.0107375278939472,0.0027106983927719804,0.010052314248656442,0.022099637599412986
1.0298713727706357,0.002735691375272159,0.010234303059500502,0.02287047922807959
1.049212843209993,0.0026390591727518493,0.009866867798624073,0.02201942136543086
1.0648515882773535,0.0029197397317119486,0.010861738099426815,0.024031016159254903
1.081502371786894,0.002821257272131541,0.010539970476088102,0.023486352538040687
1.0972242672302586,0.0030851971708587677,0.01148357528563123,0.025420532258080195
1.114833978194343,0.0026382872225920863,0.009859162757233798,0.02200198623617479
1.1286928661962,0.002834756659404638,0.010590177301894146,0.023589947537429348
1.142694056055883,0.003006330737495021,0.011224927115117567,0.02494697882165119
1.1628639336524005,0.003922551443191777,0.014592411711582738,0.03221025085766726
1.176309086561774,0.003564194232476838,0.013262356698816131,0.02932857202707704
1.196323176967226,0.0034237861104045764,0.012745169864598322,0.028177792709839545
1.211089287354195,0.003996890165564963,0.014856203783191883,0.03288166609496041
1.2294070538929873,0.004156639184672921,0.01547680694671099,0.03426222870374594
1.246465745568809,0.0033536768159529535,0.012506307072420784,0.027767417636699324
1.2659730046709479,0.004147691457080587,0.015425938027410317,0.03407421827506627
1.2822012148586193,0.004033826090846002,0.014977200995891381,0.03300063900431996
1.2986936222218661,0.004031231912525156,0.01499317925257574,0.03311278018355221
1.3140757139995594,0.004305661190438414,0.01601010432510898,0.035389622785993786
1.3279461203360758,0.005037984137011667,0.018619681511748115,0.04070449299690589
1.3478227554375761,0.005081692314929712,0.01885450662196088,0.04147319575503059
1.3646586565295502,0.005239500732451431,0.01943698210201457,0.042771226428120104
1.380961561566781,0.004763859599174058,0.017617052317379738,0.03851091350137839
1.402688127494632,0.004780544370138226,0.017744495056384525,0.03913128429462597
1.4193444269020488,0.003572226226537932,0.01330611705896771,0.029497369679068876
1.4371993981408613,0.005469484495981779,0.020267544532386855,0.04453474808731878
1.4578846518494535,0.005385205030792207,0.019970358384505716,0.04392600928097855
1.4735941317012413,0.005839316588623364,0.02158931259272988,0.04718806677145544
1.4944639822284052,0.005561826308864532,0.020594289827819776,0.0451950772896206
1.5129344681146177,0.005586164223156529,0.020689091854838217,0.04534233564637647
1.5308000852104964,0.00619068960343517,0.02287712333042338,0.04995965962929079
1.5509190335907952,0.00781658956558675,0.028815151410746975,0.06269369180917496
1.5739402289617628,0.007775279048845913,0.028506669986168874,0.06135331034482407
1.5944537474342613,0.007135793780139636,0.026270965666778837,0.05693988580041094
1.6157007801164918,0.005768060490206974,0.02132853742092182,0.04665561527707554
1.6387540041215265,0.008428762531547082,0.03085714192983139,0.0663142718065247
1.661670616643548,0.009720067199389792,0.03553301145514035,0.07607712969124784
1.6914086639733226,0.010086752301579315,0.03676869339450924,0.0784035777325721
1.7162957117044702,0.008867779391171582,0.03248098768075084,0.06989678450205182
1.7436837108313858,0.008747264011745625,0.031853195892910725,0.06779384299841223
1.769395786981475,0.010287066776836745,0.03746902055828692,0.07980854112432478
1.7971686875669382,0.014358092334583654,0.05119265315408828,0.10527182934419678
1.8250226664553237,0.013016651208430303,0.04702744092453412,0.09866474969335348
1.855287981841911,0.013319222566272982,0.04812280897887933,0.10112561956183998
1.8856666448058723,0.012013560580216204,0.043138665480767314,0.0897097621403367
1.9222831952949107,0.01374408042027654,0.04948816418272604,0.10331530948706683
1.9641442151101964,0.015163174848863524,0.05363390031957461,0.10897669653563545
2.004164659455232,0.014529291550957397,0.05175279616597477,0.10597105636954747
2.053942034607666,0.01978900244161644,0.06986056061906257,0.14096505147755872
2.1066618952314538,0.02046706550803003,0.07162706735158143,0.14265746042416613
2.170981469918681,0.02301906180295787,0.07995559139721095,0.15685057132631172
2.236021868606654,0.023921611833680963,0.08239213279912158,0.15958879587414854
2.315727654979237,0.02938046410995504,0.09884668215278664,0.18469061395294606
2.440440749466842,0.03174453325479301,0.10637683381179298,0.1972682608533135
2.9985622241296785,0.057310566900745596,0.16455998781207382,0.24954017831141925
