z,Risk1Year,Risk5Year,Risk10Year
-4.3989195842483175,0.0011385797626077647,0.005138551746279695,0.008237279995317447
-1.329698090233467,0.0008280897418022484,0.003733458591109011,0.005965304702005781
-1.193084749218292,0.000781815676443847,0.0035353879656159397,0.005655558642099961
-1.1112017844632271,0.0008791780523166693,0.003988947583982373,0.006401429487997221
-1.056843223229337,0.0011504717212363516,0.005227966263498177,0.008411237782370509
-1.0101973048817618,0.0010384861478211433,0.004713978474054779,0.007573051941392775
-0.9652069235222873,0.00126453488216578,0.005746185493269004,0.00924992471216451
-0.924635367169031,0.0011664269196816684,0.005304726505968562,0.008530958166783991
-0.8873130359082682,0.0010706521218794022,0.004850897225399987,0.007756526318885576
-0.8635484055914313,0.0012207483970466968,0.0055301528903632545,0.008857307119282036
-0.8438874176757792,0.0014787851936984271,0.0066702979871665355,0.010646343062764498
-0.8174978245131141,0.0012065201683844231,0.005485003200079055,0.008806276597230175
-0.7965721184092697,0.0012640104479992671,0.005744635400382956,0.009228505044880687
-0.7772129417315432,0.0012823648898774994,0.005851034672017236,0.009431948858903654
-0.759617560702564,0.0011742547310832922,0.005328333666765536,0.008536168243505933
-0.7413334330435433,0.0011896768282481712,0.005389932822721457,0.0086202074873504
-0.7234943055884498,0.0011877568966538238,0.005366041264946045,0.00855461353192841
-0.709976751324082,0.0013555025982096647,0.006104863273178814,0.009727055480670937
-0.6949277768212321,0.001491181931973748,0.00679956476871564,0.010952851407121962
-0.6801029276481189,0.0013126329201990723,0.005959972754542187,0.009543439069918
-0.6670434965971855,0.001084326051404408,0.004930419856350286,0.007888043898869683
-0.6538193703190958,0.001314977371990751,0.005972966486825103,0.009565454151497106
-0.6434784540940619,0.0014354416913620052,0.006517067417407801,0.010446353090294593
-0.6320913750852011,0.0013377977236236837,0.00604472372342941,0.009614994455757623
-0.6210337313211072,0.0013618840998590469,0.006197756920763142,0.0099441783865886
-0.6111503768370415,0.0013855348836915458,0.006316619956277431,0.0101442431475804
-0.5999599257878778,0.0015505039886378484,0.0070558137511336685,0.011337651811784174
-0.5889642417666304,0.001307480416369828,0.0059448287717978575,0.009526338787187956
-0.5795326616062271,0.0016014336574166246,0.007304037630824749,0.011745342548143977
-0.5686822753130738,0.0014800390999484354,0.006670259145566834,0.010586403024606105
-0.5597314981462078,0.0017057321266237093,0.007734077132818628,0.01238685252487336
-0.5510766808027142,0.0013703523509560292,0.00624156549268698,0.010020367206390709
-0.5420912277506348,0.0013257441159241433,0.006013749647215965,0.009601834049610758
-0.530993677561366,0.0013104400881943962,0.005908953463863254,0.00937966595930456
-0.5212199382834215,0.0017233273267149502,0.007857922190304784,0.012633242558868397
-0.5101993624309894,0.0017235481600719742,0.007815630615481383,0.012477253456709159
-0.5016708865620478,0.001569989486146583,0.0070403458307137295,0.011129197154535926
-0.49283380138226496,0.0015713939556001415,0.007133551642749167,0.011414876262933311
-0.4831280922294897,0.0015631577830777744,0.007113600578256773,0.011411854400676137
-0.4730505828018383,0.0019042010622013544,0.008665688502148381,0.013908417540074342
-0.4641248589739738,0.0015873941505866371,0.007185953840602411,0.011462974937033172
-0.4552846167372961,0.001653395468346415,0.007484340173383914,0.011929208370736312
-0.44441296062158564,0.0017364230611066481,0.007844675343526595,0.01247375722523539
-0.4353366535936054,0.0015928689989411335,0.0072082439907837645,0.01148608410855925
-0.42710850665819533,0.0018489570115144773,0.008355147286383865,0.013316468997648134
-0.4169417875991265,0.0015404662102189068,0.00699547861868629,0.01117347688574654
