z,Risk1Year,Risk5Year,Risk10Year
-4.232306420247298,0.000619104025414197,0.001179629446623784,0.0018412821405451682
-0.3557827474663411,0.0006549975301028567,0.0012937075637573512,0.002045487827213297
-0.16100701124856398,0.000835667358084867,0.0018658854493164916,0.0030765378535588463
-0.05004067371705101,0.0007349236437298523,0.0015475482754057253,0.0025062104964988408
0.03817062496508017,0.0009927815459177267,0.0023623332838326014,0.003969175744934679
0.12189793337513838,0.0008458911800244433,0.001898272986622841,0.0031357266089167054
0.18413542676380323,0.0009488594950922276,0.0022245153233741138,0.0037249670317123095
0.23987214562255071,0.0008062616399848101,0.0017735575500045142,0.002913988951957914
0.2858193046850619,0.0010807755723704557,0.002640584557191966,0.004470238835838919
0.3378008808482932,0.0011374061618507417,0.0028222894456103854,0.00480630415992919
0.3818335375064936,0.0011608707120832223,0.002889488929703017,0.0049056241894760025
0.4221785774500882,0.0010088403396698875,0.0024143194631972803,0.004067901543889364
0.4629040822677609,0.0012221909050321549,0.0030895976963085975,0.005283939904545628
0.5021893681556483,0.001382603707803946,0.0035986278602289606,0.006206711936601542
0.5350515194834337,0.001326100599687668,0.0034183019299045565,0.005878387290731862
0.5662244095861103,0.0019382096177439892,0.005341238125246919,0.00930780875349212
0.602560029088971,0.0016511033735410114,0.004411293001735414,0.007571125417080497
0.6374366099021379,0.0015002673603046579,0.0039674938920166315,0.006862235379883594
0.6676077634426443,0.001712916974552922,0.004642217450362567,0.008084102550131955
0.6984037045787403,0.002207353005382371,0.006200136109491127,0.0108744890173987
0.7278749096838005,0.0025049447710248293,0.007124723363134777,0.01249756124487396
0.7585852620884894,0.002137422144257286,0.005948559329586494,0.010340585886914565
0.7892506400242562,0.0016793623892181154,0.004534154977672992,0.007885003208471282
0.8169865148726213,0.004969890666901407,0.014344118623617702,0.02426031959852641
0.8430788865721501,0.0028170598114982655,0.008118051418090192,0.014305625829450606
0.8674347701437664,0.002554502791606021,0.007290253212741893,0.0128200117489773
0.8924410384061033,0.002632261804723257,0.007534302400237505,0.01325415215708598
0.9164602090204355,0.0029836928818269197,0.008638194619796131,0.015223499604514967
0.9445993588227592,0.0030464362663754382,0.008832892749598871,0.015561215458317177
0.968301935567604,0.003167077647093505,0.009207146778045487,0.016221971707168378
0.9932395172453419,0.0028067149962212514,0.008064706154573388,0.014154096680697533
1.0130957399162734,0.002506699981287924,0.0071387304676771126,0.012544872253223038
1.0294568181908423,0.003287105448980379,0.009588065968923865,0.016913647292317025
1.0547331135320719,0.0034263662090412484,0.010020028778381034,0.017665536926208102
1.0754582552307559,0.0031257719771672454,0.009086970323492989,0.016031804094494194
1.0928287831059964,0.003899550249404851,0.011515580660621217,0.020365216669694937
1.116474386317829,0.0033430683862648693,0.009762586646157216,0.017216600995043154
1.1368444803092759,0.0039634959256378164,0.011708433906738308,0.020690910199621198
1.1552427361909812,0.004545540103568723,0.013423132526167543,0.02346390192692507
1.174074149315603,0.004191739561851268,0.012419301068930631,0.021939044735696866
1.195992608283995,0.00458189884927756,0.013654085381398508,0.024177761658730586
1.2120796103768108,0.00457476274793184,0.013601847629596214,0.02399779826097772
1.236814618352591,0.004614739636621735,0.013740325027672074,0.02427698142074257
1.2555094112046739,0.005733260893557685,0.017239079055392403,0.030500887132940725
1.2761814784219117,0.004266091305943428,0.012650115769939307,0.022346094543925773
1.2944370750260088,0.005500398364028517,0.016485358784172927,0.029083379847783274
1.3135732572510834,0.006774316252388277,0.020447515437371458,0.03607980891571554
1.3340668236497046,0.005542955407576391,0.01665937527511237,0.029507008504110834
1.3529819824831217,0.00693055231588966,0.020959203091027254,0.03705087776206961
1.3717800130165185,0.00610214217071818,0.01837914958304914,0.032486664735889494
1.3916381963179993,0.005273268375644561,0.015786540353279192,0.027882848504606025
1.4127488010476197,0.0083801683829431,0.025400314578212905,0.044698111340599554
1.4321740642626457,0.005230955798869696,0.01565145438467833,0.027642788688207156
1.452855164794076,0.007473214548011508,0.022563393795120908,0.03967150439603012
1.475276929657247,0.008088212998969958,0.024496094519879538,0.043132690730904394
1.4954164914130637,0.006993587652145885,0.021123336474394995,0.03724082218615449
1.5155490751443774,0.008960249594838652,0.027255571655956833,0.04810855143906507
1.535871361332766,0.009591187401792578,0.02915943712770278,0.0513165141753642
1.556885691526243,0.008814671870928078,0.026720356393226518,0.04694676402841351
1.576324559339357,0.009526160103515414,0.029026321042237322,0.051263058741564095
1.5978241895442085,0.013471864493144421,0.04085419787673322,0.0710732340716708
1.6208681247416745,0.008861751463227659,0.02685144785595548,0.047163169343787385
1.646053954207262,0.009865868530313042,0.02983482604349463,0.052059794227952434
1.6647263477556118,0.013963151344341972,0.042534426010382036,0.07439877331836257
1.6857462516244457,0.012738632857083359,0.03870041860718064,0.06756729080459566
1.706928674767089,0.01273913540643919,0.03862488425557412,0.06723739039625704
1.725772406402289,0.0159210890013152,0.04776344415271141,0.08188480644669259
1.748189500014626,0.011299542441722654,0.03419098232426085,0.05951387433516062
1.770016234192582,0.014050889600282357,0.042486178318476,0.07350397343210323
1.7994113524867423,0.018832181528060075,0.05522067921675658,0.09253475514502899
1.81931816676764,0.015300236038739527,0.04622938351715214,0.07979601173004036
1.8426463547652863,0.012881925248066374,0.03922328205525783,0.06871058696785277
1.8643117162010738,0.0169347763812885,0.05140857539664952,0.08926547551698837
1.884017192923074,0.02159296875411794,0.06522524377713115,0.11212304186140422
1.9125328564985389,0.01913107616555304,0.05765381182470361,0.09893651660601464
1.933697929474635,0.022217165878900696,0.06639776454936618,0.1124866585496576
1.9613177905821269,0.02078504365150242,0.06278708250406666,0.10795535916072292
1.9883785014796655,0.02705096251021905,0.08083454047878538,0.1369334550410165
2.015947221618746,0.02289911644684097,0.06927654595857279,0.11929550602465061
2.0446600810847793,0.02328099001463996,0.07008991226212886,0.11980685801943619
2.069642897490528,0.022519733226570356,0.0676068969867877,0.11505779107070496
2.0913095228103655,0.02562069483636598,0.0766959456740357,0.13014089551626265
