z,Risk1Year,Risk5Year,Risk10Year
-11.577122067233677,0.00023984590849550827,0.0010492688110961827,0.0018881651550349788
-4.69018990903626,1.5267642785160146e-10,7.045952966995451e-10,1.363025071321162e-09
-4.248159154312669,2.79799507763891e-10,1.2915686261114438e-09,2.4965306389182556e-09
-3.8573218184048828,5.355684112596853e-10,2.461285964207366e-09,4.692505836676507e-09
-3.398379194832476,9.478972409468043e-10,4.240469558743799e-09,7.71704689334565e-09
-2.214743979477719,2.548247671097591e-05,0.0001145373017793398,0.00021674874719044356
-0.8435358553029697,7.288469262364189e-05,0.00033809457673355636,0.0006610926671926517
-0.6721008047292634,9.596348867812283e-05,0.000442832737879941,0.0008606309291406648
-0.5697193563516985,8.109237790793525e-05,0.0003756316549230762,0.0007327136451658886
-0.4907274680335564,0.00011616329061735685,0.0005397159774085785,0.0010572622081583634
-0.41751139700542683,0.00010777086659938747,0.0005002445353767538,0.000978304343988527
-0.35764931716126214,0.0001646353602821542,0.0007558680268219567,0.0014565787364414383
-0.30989288270632015,0.00011305466354622383,0.0005248774253119498,0.0010250990039753285
-0.26734044010249447,0.00015783069827591053,0.0007300395677141146,0.0014196653180825207
-0.22226933784322145,0.0001873271383716635,0.000861837626628413,0.0016615449733442785
-0.18166416769785698,0.0001530963467000797,0.0007105225521824442,0.0013882796376077648
-0.1393194397743701,0.00017806815822345404,0.0008187129565512805,0.001574987508738397
-0.09886751918162417,0.00016810655715539572,0.0007779676599776486,0.0015145580126425522
-0.07362770987750356,0.0001959963007317389,0.0009049800795272694,0.0017554995805198201
-0.04216766575375597,0.0001828228872550008,0.0008456891688816224,0.0016402306779397045
-0.006435413941568324,0.00021190647903608338,0.0009761397901008073,0.0018846815572762848
0.021612725470171568,0.00027188213983091983,0.0012489426850707962,0.002408945188148965
0.04991754109460489,0.00021625390080708807,0.0009986401521012323,0.0019344216530366746
0.07407186540201344,0.00022677406285847356,0.0010476056645613281,0.002030784932375296
0.09827685497160021,0.0002789233695361686,0.0012801497790080943,0.002461399830550325
0.12457409612224979,0.00023169438666187378,0.0010718530930815097,0.0020825011326775227
0.14562013107539046,0.0002032189038576818,0.0009404844979895217,0.0018283299280827247
0.16925597045620308,0.0002514084242396325,0.001160092041459084,0.002244779893597179
0.19254450692829422,0.0002954385244778255,0.0013602379572105014,0.002623940423023387
0.21507578614148937,0.0004412752680045621,0.0020078438371112285,0.0038052301957692495
0.2363817952465762,0.0003182463073482696,0.0014745069957774104,0.00286554611785967
0.25993641640106,0.0003298929749239916,0.0015218225385626146,0.0029423160454557016
0.28114321937391323,0.0002710548539762346,0.0012564101015825303,0.0024441368869780856
0.3076789170346406,0.0002645543790192819,0.0012281249481852668,0.002393763149825957
0.32630807418618546,0.0003060763209382239,0.0014196747073030097,0.002763040289231415
0.34922901118029415,0.0003302930533556942,0.0015271679649308811,0.0029603312534307465
0.37143599804132116,0.00024296181208752608,0.0011288182197362903,0.0022013490624718172
0.39233738774835314,0.0003929208898698265,0.0018051472057435238,0.0034650231881742303
